Energy (eV),Energy Off (eV),Satellite Energy Off (eV),Lbeta4,Lbeta4-4s,Lbeta4-3p*,Lbeta4-4p,Lbeta4-4p*,Lbeta4-2s,Lbeta4-3d,Lbeta4-1s,Lbeta4-4d*,Lbeta4-3p,Lbeta4-2p*,Lbeta4-2p,Lbeta4-4d,Lbeta4-5s,Lbeta4-3s,Lbeta4-3d*,Lbeta3,Lbeta3-4s,Lbeta3-3p*,Lbeta3-4p,Lbeta3-4p*,Lbeta3-2s,Lbeta3-3d,Lbeta3-1s,Lbeta3-4d*,Lbeta3-2p*,Lbeta3-2p,Lbeta3-4d,Lbeta3-5s,Lbeta3-3s,Lbeta3-3d*,Lgamma5,Lgamma5-4s,Lgamma5-3p*,Lgamma5-4p,Lgamma5-4p*,Lgamma5-2s,Lgamma5-3d,Lgamma5-1s,Lgamma5-4d*,Lgamma5-3p,Lgamma5-2p*,Lgamma5-2p,Lgamma5-4d,Lgamma5-5s,Lgamma5-3s,Lgamma5-3d*,Lbeta6,Lbeta6-4s,Lbeta6-3p*,Lbeta6-4p,Lbeta6-4p*,Lbeta6-2s,Lbeta6-3d,Lbeta6-1s,Lbeta6-4d*,Lbeta6-3p,Lbeta6-2p*,Lbeta6-4d,Lbeta6-5s,Lbeta6-3s,Lbeta6-3d*,Lbeta15,Lbeta15-4s,Lbeta15-3p*,Lbeta15-4p,Lbeta15-4p*,Lbeta15-2s,Lbeta15-3d,Lbeta15-1s,Lbeta15-4d*,Lbeta15-3p,Lbeta15-2p*,Lbeta15-4d,Lbeta15-5s,Lbeta15-3s,Lbeta15-3d*,Lbeta7,Lbeta7-4s,Lbeta7-3p*,Lbeta7-4p,Lbeta7-4p*,Lbeta7-2s,Lbeta7-3d,Lbeta7-1s,Lbeta7-4d*,Lbeta7-3p,Lbeta7-2p*,Lbeta7-4d,Lbeta7-5s,Lbeta7-3s,Lbeta7-3d*,Total,Total Off,Exp Energy (eV),Intensity,Error,Residues (arb. units),std+,std-,,red chi 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.98427,243.0,15.588457268119896,-22.41228609824219,15.588457268119896,-15.588457268119896,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.935592,227.1,15.069837424471439,-39.09937977518965,15.069837424471439,-15.069837424471439,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.886916,195.9,13.996428115772966,-71.09535693923792,13.996428115772966,-13.996428115772966,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.838242,219.9,14.82902559172382,-47.90036250780602,14.82902559172382,-14.82902559172382,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.78957,246.0,15.684387141358123,-22.6145471828184,15.684387141358123,-15.684387141358123,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.740527,225.9,15.029970059850418,-43.54441013762826,15.029970059850418,-15.029970059850418,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.691857,233.1,15.267612779999366,-37.17751838347735,15.267612779999366,-15.267612779999366,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.64319,233.1,15.267612779999366,-38.020257413202415,15.267612779999366,-15.267612779999366,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.594523,270.9,16.459040069214243,-1.0728411976076586,16.459040069214243,-16.459040069214243,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.545859,234.0,15.297058540778355,-38.83538291239671,15.297058540778355,-15.297058540778355,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.497196,234.0,15.297058540778355,-39.70809027046562,15.297058540778355,-15.297058540778355,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.448534,237.9,15.424007261409079,-36.691136903431044,15.424007261409079,-15.424007261409079,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.399875,242.1,15.559562975867927,-33.38466349489292,15.559562975867927,-15.559562975867927,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.351216,231.0,15.198684153570664,-45.38890987512303,15.198684153570664,-15.198684153570664,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.30256,234.0,15.297058540778355,-43.30400584652148,15.297058540778355,-15.297058540778355,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.253905,246.0,15.684387141358123,-32.23017850023524,15.684387141358123,-15.684387141358123,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.205251,228.0,15.0996688705415,-51.16762606291263,15.0996688705415,-15.0996688705415,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.1566,227.1,15.069837424471439,-53.016508428636286,15.069837424471439,-15.069837424471439,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.107949,255.9,15.9968746947646,-25.177087423768484,15.9968746947646,-15.9968746947646,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.058929,243.9,15.617298101784444,-38.15699820541121,15.617298101784444,-15.617298101784444,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.010283,261.0,16.15549442140351,-22.041601827174077,16.15549442140351,-16.15549442140351,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.961637,251.1,15.846135175493108,-32.938547509122856,15.846135175493108,-15.846135175493108,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.912993,269.1,16.40426773739078,-15.948021853465946,16.40426773739078,-16.40426773739078,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.864351,251.1,15.846135175493108,-34.9702527317572,15.846135175493108,-15.846135175493108,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.815711,230.1,15.16904743218901,-57.00547310476193,15.16904743218901,-15.16904743218901,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.767072,231.9,15.228263197095066,-56.25394756352031,15.228263197095066,-15.228263197095066,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.718435,267.9,16.36765102267274,-21.315899000492607,16.36765102267274,-16.36765102267274,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.669799,267.0,16.34013463836819,-23.291598997072924,16.34013463836819,-16.34013463836819,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.621165,281.1,16.76603709884957,-10.281285696269947,16.76603709884957,-16.76603709884957,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.572532,240.0,15.491933384829668,-52.485242999654986,15.491933384829668,-15.491933384829668,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.523901,261.9,16.18332475111341,-31.703715113860255,16.18332475111341,-16.18332475111341,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.475272,254.1,15.940514420808382,-40.636979453271266,15.940514420808382,-15.940514420808382,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.426644,249.0,15.7797338380595,-46.88533849600657,15.7797338380595,-15.7797338380595,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.377647,270.0,16.431676725154983,-27.057991941953105,16.431676725154983,-16.431676725154983,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.329023,261.9,16.18332475111341,-36.33747859857539,16.18332475111341,-16.18332475111341,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.2804,284.1,16.855266239368632,-15.332939956004338,16.855266239368632,-16.855266239368632,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.231779,294.0,17.146428199482248,-6.644653954970806,17.146428199482248,-17.146428199482248,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.183159,255.0,15.968719422671311,-46.87295913720436,15.968719422671311,-15.968719422671311,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.134541,273.9,16.549924471126747,-29.218145198839466,16.549924471126747,-16.549924471126747,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.085924,269.1,16.40426773739078,-35.28055770593585,16.40426773739078,-16.40426773739078,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.03731,282.0,16.792855623746664,-23.660474680314564,16.792855623746664,-16.792855623746664,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.988696,309.0,17.578395831246947,2.0416930932522064,17.578395831246947,-17.578395831246947,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.940085,285.0,16.881943016134134,-23.27431038862602,16.881943016134134,-16.881943016134134,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.891475,299.1,17.294507798720378,-10.508884127978547,17.294507798720378,-17.294507798720378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.842866,305.1,17.467111953611564,-5.8623752944652665,17.467111953611564,-17.467111953611564,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.79426,306.9,17.51856158478772,-5.435077405926677,17.51856158478772,-17.51856158478772,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.745283,311.1,17.638027100557476,-2.638136201371651,17.638027100557476,-17.638027100557476,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.69668,285.9,16.90857770482189,-29.250569561570842,16.90857770482189,-16.90857770482189,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.648078,294.0,17.146428199482248,-22.583347113151035,17.146428199482248,-17.146428199482248,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.599477,288.9,16.997058569058353,-29.13683256198607,16.997058569058353,-16.997058569058353,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.550879,303.9,17.432727841620196,-15.611328939286068,17.432727841620196,-17.432727841620196,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.502281,291.0,17.05872210923198,-30.00729002405393,17.05872210923198,-17.05872210923198,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.453686,282.9,16.81963138716185,-39.62498462246259,16.81963138716185,-16.81963138716185,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.405092,302.1,17.381024135533558,-21.964835386792686,17.381024135533558,-17.381024135533558,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.3565,299.1,17.294507798720378,-26.527167560348516,17.294507798720378,-17.294507798720378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.307909,311.1,17.638027100557476,-16.112361202525904,17.638027100557476,-17.638027100557476,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.25932,342.9,18.517559234413156,14.079269769200323,18.517559234413156,-18.517559234413156,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.210732,336.0,18.33030277982336,5.547353783561277,18.33030277982336,-18.33030277982336,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.162146,315.9,17.77357589231835,-16.20839484708938,17.77357589231835,-17.77357589231835,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.113562,342.0,18.49324200890693,8.211708240589587,18.49324200890693,-18.49324200890693,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.064608,342.9,18.517559234413156,7.394214933563205,18.517559234413156,-18.517559234413156,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.016027,320.1,17.891338686638292,-17.13507981290701,17.891338686638292,-17.891338686638292,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.967448,359.1,18.94993403682451,20.110637038240043,18.94993403682451,-18.94993403682451,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.91887,350.1,18.710959355415213,9.33108355452947,18.710959355415213,-18.710959355415213,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.870293,359.1,18.94993403682451,16.526062038630755,18.94993403682451,-18.94993403682451,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.821719,363.9,19.076163136228416,19.495458211539415,19.076163136228416,-19.076163136228416,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.773145,363.9,19.076163136228416,17.638996460810745,19.076163136228416,-19.076163136228416,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.724574,345.9,18.598387026836495,-2.243302749869258,18.598387026836495,-18.598387026836495,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.676004,339.0,18.411952639521967,-11.051599508294203,18.411952639521967,-18.411952639521967,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.627436,380.1,19.4961534667739,28.114096109843103,19.4961534667739,-19.4961534667739,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.578869,381.9,19.542261895696722,27.953784322673698,19.542261895696722,-19.542261895696722,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.530304,390.0,19.748417658131498,34.06756011272074,19.748417658131498,-19.748417658131498,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.48174,381.0,19.519221295943137,23.05547751014052,19.519221295943137,-19.519221295943137,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.433179,386.1,19.64942747257538,26.117824541818266,19.64942747257538,-19.64942747257538,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.384248,410.1,20.250925904758034,48.03888136065103,20.250925904758034,-20.250925904758034,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.335689,368.1,19.185932346383378,3.9504419799255857,19.185932346383378,-19.185932346383378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.287132,404.1,20.102238681301145,37.837275272342424,20.102238681301145,-20.102238681301145,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.238576,434.1,20.835066594565998,65.69975036720297,20.835066594565998,-20.835066594565998,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.190022,372.0,19.28730152198591,1.4383685653994576,19.28730152198591,-19.28730152198591,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.14147,417.9,20.442602574036407,45.153714750732036,20.442602574036407,-20.442602574036407,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.09292,417.0,20.42057785666214,42.046396076094936,20.42057785666214,-20.42057785666214,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.04437,399.9,19.997499843730466,22.716965127828757,19.997499843730466,-19.997499843730466,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.995823,405.0,20.12461179749811,25.566315115611985,20.12461179749811,-20.12461179749811,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.947277,491.1,22.160776159692603,109.39512967341312,22.160776159692603,-22.160776159692603,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.898733,440.1,20.978560484456505,56.10425421152837,20.978560484456505,-20.978560484456505,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.85019,450.9,21.234406043023665,64.5945104257587,21.234406043023665,-21.234406043023665,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.801649,450.0,21.213203435596427,61.366827980034884,21.213203435596427,-21.213203435596427,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.75311,443.1,21.049940617493437,52.12208959749614,21.049940617493437,-21.049940617493437,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.704201,447.9,21.163648078722154,54.543023459592064,21.163648078722154,-21.163648078722154,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.655665,495.0,22.24859546128699,99.26665956134764,22.24859546128699,-22.24859546128699,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.60713,444.0,21.071307505705477,45.8758170891565,21.071307505705477,-21.071307505705477,,
