Energy (eV);Energy Off (eV);Satellite Energy Off (eV);Lbeta4;Lbeta4-2s;Lbeta4-3d;Lbeta4-3s;Lbeta4-3d*;Lbeta4-2p*;Lbeta4-4d;Lbeta4-4s;Lbeta4-3p*;Lbeta4-4d*;Lbeta4-5s;Lbeta4-2p;Lbeta4-4p;Lbeta4-3p;Lbeta4-4p*;Lbeta4-1s;Lbeta3;Lbeta3-2s;Lbeta3-3d;Lbeta3-3s;Lbeta3-3d*;Lbeta3-2p*;Lbeta3-4d;Lbeta3-4s;Lbeta3-3p*;Lbeta3-4d*;Lbeta3-5s;Lbeta3-2p;Lbeta3-4p;Lbeta3-4p*;Lbeta3-1s;Lgamma5;Lgamma5-2s;Lgamma5-3d;Lgamma5-3s;Lgamma5-3d*;Lgamma5-2p*;Lgamma5-4d;Lgamma5-4s;Lgamma5-3p*;Lgamma5-4d*;Lgamma5-5s;Lgamma5-2p;Lgamma5-4p;Lgamma5-3p;Lgamma5-4p*;Lgamma5-1s;Lbeta6;Lbeta6-2s;Lbeta6-3d;Lbeta6-3s;Lbeta6-3d*;Lbeta6-2p*;Lbeta6-4d;Lbeta6-4s;Lbeta6-3p*;Lbeta6-4d*;Lbeta6-5s;Lbeta6-4p;Lbeta6-3p;Lbeta6-4p*;Lbeta6-1s;Lbeta15;Lbeta15-2s;Lbeta15-3d;Lbeta15-3s;Lbeta15-3d*;Lbeta15-2p*;Lbeta15-4d;Lbeta15-4s;Lbeta15-3p*;Lbeta15-4d*;Lbeta15-5s;Lbeta15-4p;Lbeta15-3p;Lbeta15-4p*;Lbeta15-1s;Lbeta7;Lbeta7-2s;Lbeta7-3d;Lbeta7-3s;Lbeta7-3d*;Lbeta7-2p*;Lbeta7-4d;Lbeta7-4s;Lbeta7-3p*;Lbeta7-4d*;Lbeta7-5s;Lbeta7-4p;Lbeta7-3p;Lbeta7-4p*;Lbeta7-1s;Total;Total Off;Exp Energy (eV);Intensity;Error;Residues (arb. units);std+;std-;;red chi 2
3577.8755740488145;3576.293504767535;3581.1176473751134;0.0009923206527375067;1.8544746422730926e-06;1.0360409895914836e-09;1.5912505638491493e-06;2.071028361599291e-09;1.4549749683411843e-08;1.2267010754960515e-08;3.002257765047576e-07;9.718818475820077e-09;1.3110632861369975e-08;4.823633134442637e-07;2.0304275237588456e-08;1.569580234291745e-08;8.836767244388575e-08;1.4237058591730587e-08;1.3866567501170945e-06;0.0025174519605011274;4.674132682573078e-06;1.587360400678448e-09;3.254775676272817e-06;6.124173313667454e-09;2.1692754272814332e-08;3.049704522868159e-08;7.246298654899938e-07;2.84138471530711e-08;5.0981498872825866e-08;1.1483558463024856e-06;8.667579407474762e-08;4.5413970403896626e-08;1.3272530412781381e-08;1.6513065744806672e-05;0.0007594861987306663;1.9255427084822134e-08;8.817361028082153e-11;5.9264751236542876e-08;1.324194245357623e-10;1.4665082709954338e-10;6.040056777327346e-09;1.8915205042083174e-07;4.201250867743456e-09;5.832197150372081e-09;2.3906637647385195e-07;2.7932361087775137e-08;8.830203834768356e-09;1.7665916045605502e-09;5.121804009379442e-08;1.395430601826793e-09;7.476137411155875e-05;1.895708096440051e-07;5.785024022741951e-11;5.451663197527791e-08;1.205916889233932e-10;6.684045103033992e-09;4.505172175575581e-10;3.0516233770061434e-08;4.2719470559043984e-10;1.5224536354424353e-09;3.454383609566023e-08;5.52444784003665e-09;2.8681341038159167e-09;1.1147725799817513e-09;8.960666282792821e-07;0.003604528906457292;1.689974053683968e-06;6.489454217455993e-08;2.5833989068801048e-05;8.518360151503546e-08;1.5784347033162246e-08;7.690065194905087e-08;5.027000907007679e-06;7.176733701237003e-08;7.127262598545235e-08;1.38943092279872e-06;7.974797680976256e-08;9.276566342705945e-07;9.558181539631467e-09;1.3843326387127517e-07;2.570583163095717e-05;6.600378909115989e-09;6.045117514498815e-09;6.321015414483879e-07;2.683231764881489e-08;1.1842471962255255e-10;5.573022516003996e-10;6.142803727517112e-08;1.4646921931482475e-08;1.3635582211411045e-09;1.8943864680641365e-08;1.5843835216573536e-08;9.273729487776665e-08;1.4240731699315294e-09;7.771008008718104e-10;0.008044860192105709;145.53590133495294;3552.591048;170.1;13.042239071570494;-20.826804471301188;13.042239071570494;-13.042239071570494;;
3578.0218142953076;3576.439745014028;3581.2638876216065;0.0009909332902591052;1.8504415866884004e-06;1.0344991833200012e-09;1.5889824391958432e-06;2.0677876105300564e-09;1.4516439152509538e-08;1.224944007990439e-08;2.9979662698342983e-07;9.704378307967156e-09;1.3091835235414035e-08;4.816732031098402e-07;2.0261642819287283e-08;1.567330708512075e-08;8.821421529005821e-08;1.4216848047241837e-08;1.3796518234087425e-06;0.0025132326752181078;4.660415774476322e-06;1.5843788041725801e-09;3.248868889407221e-06;6.112259472900905e-09;2.162940143607854e-08;3.044445233769423e-08;7.233821860120157e-07;2.836083024952095e-08;5.089350317003597e-08;1.1463769658888267e-06;8.640861431660258e-08;4.533560944636422e-08;1.3249591877974013e-08;1.6260376551769834e-05;0.0007660721191851207;1.9295869345757325e-08;8.854569505205253e-11;5.946998146564873e-08;1.330115885980775e-10;1.4690579696927917e-10;6.08876409799321e-09;1.90505952488072e-07;4.220854519761054e-09;5.873837268017741e-09;2.408783617945245e-07;2.750813808936684e-08;8.882668514793926e-09;1.7742859113540701e-09;5.144733686653926e-08;1.3972358699222035e-09;7.462271824215478e-05;1.8838029654405377e-07;5.771057411200391e-11;5.4414515175238096e-08;1.2030333244363123e-10;6.630629856479781e-09;4.496684305153001e-10;3.045702943564884e-08;4.2617380551652257e-10;1.519497469941094e-09;3.4477583480921136e-08;5.513624637464733e-09;2.8614727584733872e-09;1.1126840932091857e-09;9.131022596216318e-07;0.0035834226619094697;1.7063742589827747e-06;6.13566275217552e-08;2.5450344240246753e-05;8.246703354395493e-08;1.5855651859951792e-08;7.637192106913112e-08;4.990072883364237e-06;7.015001417369841e-08;7.077562843347749e-08;1.3803946357222623e-06;7.913978070076598e-08;9.077099803072577e-07;9.487368883001648e-09;1.3876195967656804e-07;2.552290116219953e-05;6.636950761905804e-09;6.480846521556698e-09;6.345384633584446e-07;2.4992316428050728e-08;1.1882181324034577e-10;5.517916834939572e-10;6.075154494622651e-08;1.513369515634812e-08;1.3499813362434942e-09;1.8785714721649034e-08;1.5680991767380706e-08;9.262326602825098e-08;1.4090514793040923e-09;7.786799318710051e-10;0.008023697710355967;145.53588017247117;3552.54202;170.1;13.042239071570494;-20.968791273916537;13.042239071570494;-13.042239071570494;;
3578.1680545418008;3576.5859852605213;3581.4101278680996;0.0009895488347984142;1.8464216653147343e-06;1.0329608169579966e-09;1.5867191253625147e-06;2.064554475277192e-09;1.4483243080281493e-08;1.2231907121812953e-08;2.993683966458939e-07;9.689970283117346e-09;1.3073078001099736e-08;4.809845724370742e-07;2.0219147263471495e-08;1.5650860143304155e-08;8.80611607842662e-08;1.4196680253815858e-08;1.3727045150853927e-06;0.0025090239858101032;4.646759088055119e-06;1.5814056258025262e-09;3.2429781092921914e-06;6.100380382675037e-09;2.1566327545257172e-08;3.039199534121363e-08;7.2213772464284e-07;2.8307961578258506e-08;5.080573504759719e-08;1.144403194858681e-06;8.614270486973333e-08;4.525745067074016e-08;1.322671274095745e-08;1.6012651848934705e-05;0.0007727428856833171;1.9336439373461872e-08;8.892013928629473e-11;5.967642274170012e-08;1.3360774728034913e-10;1.471614321776596e-10;6.138055761307296e-09;1.9187423487887214e-07;4.240595299111995e-09;5.915920416054712e-09;2.4271083975864755e-07;2.7094877986340392e-08;8.935582031834718e-09;1.782030530777654e-09;5.1677766620969826e-08;1.3990446421169299e-09;7.448444752775104e-05;1.8720074405570516e-07;5.7571413841941757e-11;5.4312689711684886e-08;1.200160110135399e-10;6.577859905800292e-09;4.4882203851198076e-10;3.03979970635072e-08;4.2515655908933136e-10;1.5165499004214461e-09;3.44115211822513e-08;5.502833055855208e-09;2.8548346043613933e-09;1.110601416102675e-09;9.305361381955518e-07;0.003562501157135041;1.723012045807082e-06;5.8070255318204816e-08;2.5074186802217653e-05;7.989165586338265e-08;1.5927443869637633e-08;7.584862509910219e-08;4.953546058867912e-06;6.858461690824537e-08;7.02838096314277e-08;1.3714461630311382e-06;7.853849940547754e-08;8.884148590327698e-07;9.417340888182872e-09;1.3909182736533957e-07;2.5341914854022938e-05;6.673847536951424e-09;6.940940002321484e-09;6.366494511984088e-07;2.31959052525338e-08;1.1922092860658286e-10;5.463623034184102e-10;6.008592280304754e-08;1.5636987376152772e-08;1.3366059924437597e-09;1.862953477075397e-08;1.552056250745192e-08;9.250775034230531e-08;1.3942602208054097e-09;7.802639024445814e-10;0.00800283534073822;145.53585931010156;3552.492993;171.9;13.111064030047295;-19.311620354064246;13.111064030047295;-13.111064030047295;;
3578.314294788294;3576.7322255070144;3581.5563681145927;0.0009881672782407226;1.842414821217188e-06;1.0314258802777328e-09;1.5844606088484023e-06;2.061328931949617e-09;1.4450160942322703e-08;1.2214411772833397e-08;2.9894108286988405e-07;9.675594305990164e-09;1.3054361042806e-08;4.802974171997297e-07;2.0176787974182142e-08;1.5628461379228602e-08;8.790850750865737e-08;1.4176555091667258e-08;1.3658141704878851e-06;0.0025048258568363593;4.633162271716897e-06;1.5784408338162564e-09;3.237103278341104e-06;6.088535907903565e-09;2.1503530957100214e-08;3.033967377157984e-08;7.208964703300259e-07;2.8255240587201787e-08;5.0718193721573646e-08;1.1424345156420654e-06;8.587805750450848e-08;4.517949338356154e-08;1.320389279689129e-08;1.5769806227364798e-05;0.0007794999406137865;1.9377137708259185e-08;8.929696296842393e-11;5.988408532962961e-08;1.342079367052833e-10;1.4741773504097805e-10;6.187941032388502e-09;1.9325709890327899e-07;4.260474483959459e-09;5.958452835580974e-09;2.445641176678696e-07;2.6692203936570074e-08;8.988949266067963e-09;1.7898259018672442e-09;5.190933221216651e-08;1.4008569274820635e-09;7.434656054399587e-05;1.8603202202486342e-07;5.743275697414149e-11;5.4211154405280084e-08;1.1972971967550532e-10;6.525724823894916e-09;4.479780325505322e-10;3.0339135988948505e-08;4.241429489026529e-10;1.5136108936104562e-09;3.434564847181055e-08;5.492072972752836e-09;2.8482195338969563e-09;1.1085245273283794e-09;9.483760620932072e-07;0.0035417622435637407;1.7398919474507737e-06;5.501820518283672e-08;2.470535634106721e-05;7.744806806231378e-08;1.5999727494607644e-08;7.533068980111487e-08;4.917414704539513e-06;6.706904402595149e-08;6.979709790142668e-08;1.362584371236465e-06;7.794402874107088e-08;8.697449569988795e-07;9.348086004656294e-09;1.3942287251310908e-07;2.5162845276430733e-05;6.711073238167814e-09;7.421144598722823e-09;6.384292820345535e-07;2.148706633912092e-08;1.196220795131846e-10;5.410125270581312e-10;5.9430944571880515e-08;1.6156811758682262e-08;1.3234282248730477e-09;1.84752922799243e-08;1.5362501680947948e-08;9.238733393075266e-08;1.3796948326039497e-09;7.818527324668622e-10;0.007982272038653229;145.53583874679947;3552.443968;201.0;14.177446878757825;9.644704520988597;14.177446878757825;-14.177446878757825;;
3578.4605350347865;3576.878465753507;3581.7026083610854;0.0009867886124996152;1.8384209977688515e-06;1.0298943630894687e-09;1.5822068761997594e-06;2.0581109567500497e-09;1.4417192217230231e-08;1.2196953925498144e-08;2.985146830424773e-07;9.661250281657774e-09;1.3035684245325149e-08;4.796117331866477e-07;2.0134564358752296e-08;1.5606110655149038e-08;8.775625405165659e-08;1.4156472441427529e-08;1.3589801443357376e-06;0.0025006382530041484;4.619624976428234e-06;1.5754843966117274e-09;3.2312443392252588e-06;6.076725914156328e-09;2.144101004048258e-08;3.028748716314252e-08;7.196584120685224e-07;2.82026667268371e-08;5.063087841140165e-08;1.1404709107444425e-06;8.561466405900879e-08;4.510173689433037e-08;1.3181131841817227e-08;1.5531753608994887e-05;0.000786344756666599;1.9417964893344028e-08;8.967618629528717e-11;6.009297960504769e-08;1.3481219340598491e-10;1.4767470788561304e-10;6.238429358221189e-09;1.9465474934957291e-07;4.280493367349543e-09;6.001440876765676e-09;2.4643850854974483e-07;2.6299754562336166e-08;9.042775160113708e-09;1.7976724684517037e-09;5.21420364247255e-08;1.4026727351180504e-09;7.420905587311239e-05;1.8487400214964489e-07;5.7294601080263406e-11;5.4109908083134454e-08;1.1944445350162048e-10;6.474214394141622e-09;4.4713640367607213e-10;3.0280445550490296e-08;4.2313295765376477e-10;1.5106804163958242e-09;3.427996462523312e-08;5.481344266291664e-09;2.841627440120568e-09;1.1064534056494278e-09;9.666296948064386e-07;0.0035212038037536197;1.7570186035189598e-06;5.218350851126379e-08;2.434369526756851e-05;7.512751514405988e-08;1.6072507217890004e-08;7.481804220054901e-08;4.881673192167419e-06;6.560129387110251e-08;6.93154228010025e-08;1.3538081450682694e-06;7.735626647485916e-08;8.516749943736026e-07;9.279592893443881e-09;1.3975510072857715e-07;2.4985665481092964e-05;6.748631932382823e-09;7.914901151317298e-09;6.398737762677952e-07;1.989312997779563e-08;1.200252798709571e-10;5.357408084886833e-10;5.878638968783753e-08;1.6693069905955535e-08;1.3104441655757478e-09;1.8322955369813758e-08;1.520676456605196e-08;9.225856217584627e-08;1.3653508618194505e-09;7.834464419146468e-10;0.007962006807858258;145.53581848156867;3552.394945;170.1;13.042239071570494;-21.39982331545943;13.042239071570494;-13.042239071570494;;
3578.6067752812796;3577.024706;3581.8488486075785;0.000985412829516835;1.8344401386487693e-06;1.0283662552412737e-09;1.5799579140096317e-06;2.0549005259745294e-09;1.438433638658218e-08;1.2179533472722952e-08;2.9808919456004805e-07;9.646938115543257e-09;1.3017047493860909e-08;4.789275162016739e-07;2.0092475827784495e-08;1.5583807833812027e-08;8.76043990079304e-08;1.4136432184143062e-08;1.3522018005665807e-06;0.0024964611391679807;4.606146855692397e-06;1.5725362827359958e-09;3.2254012348724224e-06;6.064950267655313e-09;2.1378763176295846e-08;3.023543505224999e-08;7.18423538900409e-07;2.815023945020408e-08;5.054378833987117e-08;1.1385123627463077e-06;8.535251643834792e-08;4.502418051549748e-08;1.3158429672654196e-08;1.529840748000929e-05;0.0007932788375874765;1.9458921474801497e-08;9.005782967841032e-11;6.030311605566974e-08;1.3542055433158758e-10;1.4793235304808402e-10;6.289530371893549e-09;1.9606739455537891e-07;4.300653257419345e-09;6.044891001118031e-09;2.483343312849502e-07;2.591718324530669e-08;9.097064719917094e-09;1.805570679215758e-09;5.237588197070158e-08;1.4044920741548282e-09;7.407193210386048e-05;1.837265579503656e-07;5.715694374661101e-11;5.400894957876174e-08;1.1916020759346836e-10;6.423318605316426e-09;4.4629714297565634e-10;3.022192508983644e-08;4.2212656814268576e-10;1.5077584358250216e-09;3.4214468921606993e-08;5.470646815191511e-09;2.835058216691782e-09;1.1043880299253691e-09;9.853045269508892e-07;0.0035008237508514658;1.7743967628569178e-06;4.954978770677394e-08;2.3989048843099423e-05;7.292186067333944e-08;1.6145787573848367e-08;7.431061056030275e-08;4.846315992212434e-06;6.417945911834253e-08;6.883871509762669e-08;1.3451163871253074e-06;7.67751122807517e-08;8.341807141451781e-07;9.211850422485934e-09;1.4008851765386666e-07;2.4810348991238328e-05;6.78652775053313e-09;8.412969860004596e-09;6.409798204018642e-07;1.842837734728177e-08;1.204305437108332e-10;5.305456390677213e-10;5.8152043127837416e-08;1.7245533700262835e-08;1.2976500406837197e-09;1.8172492813359867e-08;1.505330744845626e-08;9.211803410933858e-08;1.351223961523253e-09;7.850450508678669e-10;0.00794203870451457;145.53579851346535;3552.345923;165.9;12.880217389469792;-25.74521362899125;12.880217389469792;-12.880217389469792;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.296903;171.9;13.111064030047295;-19.89147034203185;13.111064030047295;-13.111064030047295;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.247884;158.1;12.573782247199924;-33.83860334017547;12.573782247199924;-12.573782247199924;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.198867;161.1;12.692517480783708;-30.98661665463871;12.692517480783708;-12.692517480783708;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.149852;176.1;13.270267518026907;-16.13551736201603;13.270267518026907;-13.270267518026907;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.100838;149.1;12.21065108829173;-43.28531561895909;12.21065108829173;-12.21065108829173;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.051826;155.1;12.45391504708459;-37.43601562527428;12.45391504708459;-12.45391504708459;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3552.002816;177.0;13.30413469565007;-15.687624680333187;13.30413469565007;-13.30413469565007;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.953433;135.9;11.65761553663527;-56.9413207713996;11.65761553663527;-11.65761553663527;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.904426;167.1;12.926716520447101;-25.894780300969558;12.926716520447101;-12.926716520447101;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.855421;170.1;13.042239071570494;-23.04917128036857;13.042239071570494;-13.042239071570494;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.806417;156.0;12.489995996796797;-37.30450443784346;12.489995996796797;-12.489995996796797;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.757414;174.9;13.224976370489287;-18.56078753180256;13.224976370489287;-13.224976370489287;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.708414;144.9;12.037441588643327;-48.71802195405584;12.037441588643327;-12.037441588643327;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.659415;167.1;12.926716520447101;-26.676221912949558;12.926716520447101;-12.926716520447101;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.610417;164.1;12.810152223919902;-29.83539541692403;12.810152223919902;-12.810152223919902;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.561422;155.1;12.45391504708459;-38.99554398779952;12.45391504708459;-12.45391504708459;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.512428;161.1;12.692517480783708;-33.156682204180186;12.692517480783708;-12.692517480783708;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.463435;171.9;13.111064030047295;-22.518818333894785;13.111064030047295;-13.111064030047295;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.414444;147.0;12.12435565298214;-47.581957375455886;12.12435565298214;-12.12435565298214;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.365455;171.9;13.111064030047295;-22.84610763037125;13.111064030047295;-13.111064030047295;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.316467;152.1;12.33288287465668;-42.811280955255285;12.33288287465668;-12.33288287465668;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.267107;183.9;13.560973416388663;-11.178755479898967;13.560973416388663;-13.560973416388663;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.218123;176.1;13.270267518026907;-19.146001927420116;13.270267518026907;-13.270267518026907;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.16914;161.1;12.692517480783708;-34.31429748763989;12.692517480783708;-12.692517480783708;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.120159;165.0;12.84523257866513;-30.583647579631645;12.84523257866513;-12.84523257866513;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.071179;171.0;13.076696830622021;-24.754064546256927;13.076696830622021;-13.076696830622021;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3551.022201;183.0;13.527749258468683;-12.925553983134591;13.527749258468683;-13.527749258468683;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.973225;167.1;12.926716520447101;-28.998125001255687;12.926716520447101;-12.926716520447101;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.92425;183.9;13.560973416388663;-12.371790301495224;13.560973416388663;-13.560973416388663;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.875277;158.1;12.573782247199924;-38.34655571292717;12.573782247199924;-12.573782247199924;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.826306;176.1;13.270267518026907;-20.522430645868752;13.270267518026907;-13.270267518026907;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.777336;179.1;13.382824813917276;-17.699428172184696;13.382824813917276;-13.382824813917276;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.728368;168.9;12.996153277027783;-28.077554364238864;12.996153277027783;-12.996153277027783;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.679401;167.1;12.926716520447101;-30.056822615990086;12.926716520447101;-12.926716520447101;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.630436;159.9;12.645157175772866;-37.437239062020296;12.645157175772866;-12.645157175772866;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.581099;164.1;12.810152223919902;-33.42020513247206;12.810152223919902;-12.810152223919902;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.532138;146.1;12.087183294713455;-51.602956981016376;12.087183294713455;-12.087183294713455;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.483178;149.1;12.21065108829173;-48.78689097709258;12.21065108829173;-12.21065108829173;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.434219;174.9;13.224976370489287;-23.172017505893393;13.224976370489287;-13.224976370489287;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.385262;164.1;12.810152223919902;-34.15834320313735;12.810152223919902;-12.810152223919902;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.336307;162.9;12.763228431709589;-35.54587849621075;12.763228431709589;-12.763228431709589;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.287353;165.0;12.84523257866513;-33.63463791456158;12.84523257866513;-12.84523257866513;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3550.238402;153.0;12.36931687685298;-45.82462447528289;12.36931687685298;-12.36931687685298;;
